cpu,num_downloads,python_version,pip_version,glibc_version,pip-major,pip-minor,glibc_major,glibc_minor,manylinux_2_27,manylinux_2_24,manylinux2014,manylinux2010,manylinux1,policy
s390x,12,3.6,10.0,2.28,10,0,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
ppc64le,12,3.6,18.1,2.24,18,1,2,24,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
ppc64le,12,3.6,21.0,2.24,21,0,2,24,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
armv6l,12,3.5,18.1,2.28,18,1,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,12,3.5,20.0,2.20-2014,20,0,2,20,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,12,3.6,19.3,2.12,19,3,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,12,3.8,19.2,2.13,19,2,2,13,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,11,3.7,19.2,2.21,19,2,2,21,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
armv6l,11,3.7,20.1,2.29,20,1,2,29,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,11,3.7,21.0,2.22,21,0,2,22,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,11,2.7,19.0,2.15,19,0,2,15,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
armv7l,11,3.7,19.1,2.30,19,1,2,30,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,11,3.6,20.0,2.21,20,0,2,21,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,11,3.8,19.2,2.19,19,2,2,19,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,11,3.7,9.0,2.15,9,0,2,15,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,11,3.6,19.2,2.25,19,2,2,25,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
aarch64,11,3.7,20.0,2.23,20,0,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,11,3.6,8.0,2.17,8,0,2,17,FALSE,FALSE,FALSE,FALSE,FALSE,none
i686,11,3.4,19.0,2.12,19,0,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
armv7l,11,3.7,19.1,1.0,19,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,none
x86_64,11,3.4,19.0,2.13,19,0,2,13,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
i686,11,3.7,18.1,2.13,18,1,2,13,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv7l,11,3.5,7.1,2.9,7,1,2,9,FALSE,FALSE,FALSE,FALSE,FALSE,none
x86_64,11,3.9,18.0,2.31,18,0,2,31,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,11,2.7,20.2b1,2.22,20,2,2,22,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
armv7l,11,3.6,20.1,2.19,20,1,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
armv7l,11,2.7,6.1,2.4,6,1,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,none
i686,11,3.7,20.3,2.24,20,3,2,24,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
aarch64,11,2.7,18.1,2.19,18,1,2,19,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
i686,11,3.6,21.0,2.26,21,0,2,26,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
x86_64,11,3.9,21.1,2.32,21,1,2,32,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
armv7l,11,3.6,18.1,2.29,18,1,2,29,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
ppc64le,11,2.7,20.0,2.28,20,0,2,28,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,11,3.8,20.3,2.19,20,3,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
armv7l,11,3.7,19.2,2.32,19,2,2,32,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,11,3.9,21.1,2.23,21,1,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,11,2.7,7.0,2.29,7,0,2,29,FALSE,FALSE,FALSE,FALSE,FALSE,none
armv7l,11,3.7,19.2,2.31,19,2,2,31,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
s390x,11,2.7,20.3,2.12,20,3,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
armv5tel,11,3.7,21.0,2.15,21,0,2,15,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
i686,11,3.6,19.1,2.19,19,1,2,19,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
armv7l,11,3.7,20.2,2.29,20,2,2,29,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,11,3.4,19.0,2.29,19,0,2,29,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,11,3.6,21.0,2.3,21,0,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,none
x86_64,11,3.9,10.0,2.31,10,0,2,31,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv7l,11,3.4,19.2,2.19,19,2,2,19,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
i686,11,3.7,19.2,2.19,19,2,2,19,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
aarch64,11,2.7,9.0,2.25,9,0,2,25,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv7l,11,3.8,18.1,2.31,18,1,2,31,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,11,2.7,20.2b1,2.27,20,2,2,27,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
armv6l,11,2.7,19.3,2.31,19,3,2,31,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
mips64,10,3.9,21.0,2.20,21,0,2,20,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,10,3.7,21.0,2.33,21,0,2,33,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
armv6l,10,3.5,20.2,2.31,20,2,2,31,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,10,3.5,10.0,2.31,10,0,2,31,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
aarch64,10,3.8,19.3,2.20-2014,19,3,2,20,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,10,3.8,20.3,2.29,20,3,2,29,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
mips,10,2.7,20.3,2.25,20,3,2,25,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
x86_64,10,3.8,20.3b1,2.17,20,3,2,17,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,10,2.7,20.2,2.30,20,2,2,30,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,10,2.7,6.0,2.7,6,0,2,7,FALSE,FALSE,FALSE,FALSE,FALSE,none
x86_64,10,2.6,9.0,2.30,9,0,2,30,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv6l,10,3.8,20.0,2.32,20,0,2,32,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
ppc64,10,3.9,20.2,2.17,20,2,2,17,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,10,2.7,19.0,2.21,19,0,2,21,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
i686,10,2.7,19.3,2.29,19,3,2,29,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,10,3.8,20.0,2.12,20,0,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
armv7l,10,3.8,19.2,2.17,19,2,2,17,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,10,3.8,9.0,2.22,9,0,2,22,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,10,3.7,20.2b1,2.30,20,2,2,30,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,10,3.6,9.0,2.0,9,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,none
x86_64,10,3.7,20.2,0.1,20,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,none
i686,10,3.7,19.2,2.24,19,2,2,24,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,10,3.6,20.2b1,2.19,20,2,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
s390x,10,2.7,20.2,2.23,20,2,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,10,3.6,10.0,2.31,10,0,2,31,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,10,3.8,19.0,2.22,19,0,2,22,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
aarch64,10,2.7,19.1,2.31,19,1,2,31,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
i686,10,2.7,18.1,2.33,18,1,2,33,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
aarch64,10,3.6,19.3,2.31,19,3,2,31,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,10,3.5,8.1,2.4,8,1,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,none
arm,10,3.8,19.2,2.31,19,2,2,31,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
s390x,10,3.9,21.0,2.11,21,0,2,11,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
mips,10,3.8,20.0,2.27,20,0,2,27,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,10,3.7,19.3,2.30,19,3,2,30,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
mips64,10,2.7,20.3,2.24,20,3,2,24,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
armv7l,10,3.9,9.0,2.30,9,0,2,30,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv8l,10,2.7,20.3,2.23,20,3,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,10,3.6,20.1b1,2.23,20,1,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
armv5tel,10,3.9,18.1,2.27,18,1,2,27,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv7l,10,3.7,20.2,2.20-2014,20,2,2,20,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,10,3.9,20.1,2.19,20,1,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
armv7l,10,3.6,9.0,2.15,9,0,2,15,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,10,3.7,8.0,2.10,8,0,2,10,FALSE,FALSE,FALSE,FALSE,FALSE,none
x86_64,10,3.7,18.0,2.12,18,0,2,12,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv7l,10,3.9,19.3,2.28,19,3,2,28,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
armv7l,10,3.7,18.1,2.23,18,1,2,23,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,10,3.5,19.1,2.18,19,1,2,18,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
armv7l,10,3.5,20.3,2.20,20,3,2,20,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,10,3.5,19.2,2.24,19,2,2,24,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,10,3.7,20.1,2.15,20,1,2,15,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
s390x,10,3.6,9.0,2.12,9,0,2,12,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
s390x,10,3.7,20.2,2.28,20,2,2,28,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,10,3.7,19.3,2.18,19,3,2,18,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,10,3.7,19.1,2.21,19,1,2,21,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
i686,10,3.8,18.1,2.30,18,1,2,30,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
i686,10,3.6,19.2,2.12,19,2,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
armv7l,10,3.4,18.1,2.19,18,1,2,19,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,10,3.4,6.1,2.2,6,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,none
x86_64,10,3.8,19.2,2.25,19,2,2,25,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
armv7l,10,3.5,20.2,2.20-2014,20,2,2,20,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i586,10,3.7,21.0,2.24,21,0,2,24,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
x86_64,10,3.5,20.1,2.29,20,1,2,29,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,10,3.5,18.0,2.23,18,0,2,23,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
i686,10,2.7,19.0,2.19,19,0,2,19,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
armv5tejl,9,3.8,20.0,1.0,20,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,none
i686,9,3.8,21.0,2.25,21,0,2,25,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
x86_64,9,3.6,20.0,2.11,20,0,2,11,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv7l,9,3.9,20.0,2.33,20,0,2,33,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
ppc64le,9,2.7,7.1,2.17,7,1,2,17,FALSE,FALSE,FALSE,FALSE,FALSE,none
armv7l,9,2.7,20.0,2.30,20,0,2,30,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,9,3.2,7.0,2.9,7,0,2,9,FALSE,FALSE,FALSE,FALSE,FALSE,none
x86_64,9,3.6,20.3b1,2.17,20,3,2,17,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,9,3.4,7.0,2.3,7,0,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,none
ppc,9,3.7,10.0,2.23,10,0,2,23,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
i686,9,3.8,19.0,2.31,19,0,2,31,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
i686,9,3.6,20.1,2.23,20,1,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,9,3.5,10.0,2.22,10,0,2,22,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,9,3.5,20.1b1,2.23,20,1,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
mips64,9,3.9,21.0,2.31,21,0,2,31,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
armv7l,9,3.9,20.1,2.29,20,1,2,29,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,9,3.9,20.0,2.19,20,0,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
armv7l,9,3.5,20.3,2.25,20,3,2,25,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
i686,9,3.7,20.0,2.19,20,0,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,9,3.5,21.0,2.28,21,0,2,28,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
s390x,9,3.6,18.1,2.31,18,1,2,31,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
i686,9,3.8,18.1,2.31,18,1,2,31,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
i686,9,3.5,20.2,2.27,20,2,2,27,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,9,3.6,19.0,2.25,19,0,2,25,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
ppc64le,9,3.7,21.0,2.26,21,0,2,26,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
s390x,9,3.9,20.1,2.31,20,1,2,31,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
ppc64le,9,3.7,18.1,2.23,18,1,2,23,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
arm,9,3.7,9.0,2.27,9,0,2,27,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,9,3.6,9.0,2.20,9,0,2,20,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
ia64,9,3.9,21.0,2.5,21,0,2,5,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
s390x,9,3.7,18.1,2.30,18,1,2,30,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,9,3.8,20.2b1,2.30,20,2,2,30,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,9,3.8,20.3b1,2.23,20,3,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,9,3.7,18.1,2.18,18,1,2,18,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,9,3.6,19.2,2.33,19,2,2,33,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
armv6l,9,3.5,20.1,2.24,20,1,2,24,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
sw_64,9,2.7,19.2,2.23,19,2,2,23,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
aarch64,9,3.6,21.0,2.30,21,0,2,30,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,9,3.8,20.1,2.8,20,1,2,8,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv6l,9,3.6,10.0,2.28,10,0,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
ppc,9,3.9,21.0,2.32,21,0,2,32,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
i686,9,3.7,18.1,2.33,18,1,2,33,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,9,2.7,10.0,2.5,10,0,2,5,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
i686,9,2.7,9.0,2.30,9,0,2,30,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
s390x,9,3.7,19.0,2.27,19,0,2,27,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
armv6l,9,3.7,8.0,2.28,8,0,2,28,FALSE,FALSE,FALSE,FALSE,FALSE,none
sw_64,9,3.7,19.0,2.28,19,0,2,28,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,9,3.6,20.2,2.14,20,2,2,14,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
armv7l,9,3.8,19.1,2.31,19,1,2,31,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
i686,9,2.7,20.1,2.24,20,1,2,24,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,9,2.7,18.1,2.14,18,1,2,14,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,9,2.7,19.1,2.33,19,1,2,33,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,9,3.5,19.0,2.32,19,0,2,32,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
armv7l,9,3.9,9.0,2.24,9,0,2,24,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
aarch64,9,3.9,18.1,2.28,18,1,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,9,3.5,19.3,2.30,19,3,2,30,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,9,3.6,10.0,2.19,10,0,2,19,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,9,3.6,20.1,2.21,20,1,2,21,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i586,9,2.7,20.3,2.20,20,3,2,20,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
mips64,9,3.8,20.2,2.20,20,2,2,20,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,9,2.7,9.0,2.29,9,0,2,29,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv7l,9,3.6,19.2,2.19,19,2,2,19,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,9,3.5,19.1,2.20-2014,19,1,2,20,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,8,3.4,19.1,2.20,19,1,2,20,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
sw_64,8,3.5,20.3,2.23,20,3,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,8,3.5,10.0,2.25,10,0,2,25,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,8,3.5,19.4,2.23,19,4,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,8,2.7,19.2,2.18,19,2,2,18,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,8,3.4,19.0,2.5,19,0,2,5,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
i686,8,3.6,10.0,2.17,10,0,2,17,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
i686,8,3.7,18.1,2.32,18,1,2,32,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv6l,8,3.5,19.2,2.24,19,2,2,24,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,8,3.6,2019.12,2.31,2019,12,2,31,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,8,3.7,19.3,2.25,19,3,2,25,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,8,3.3,7.1,2.2,7,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,none
armv7l,8,3.5,20.2,2.19,20,2,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
s390x,8,3.6,21.0,2.22,21,0,2,22,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
s390x,8,3.9,20.3,2.22,20,3,2,22,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
s390x,8,3.7,19.2,2.17,19,2,2,17,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
armv8l,8,3.5,20.3,2.23,20,3,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,8,2.7,20.3b1,2.20-2014,20,3,2,20,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,8,3.9,19.0,2.5,19,0,2,5,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
aarch64,8,3.7,18.1,2.32,18,1,2,32,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
mipsel,8,3.8,20.2,2.19,20,2,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
mips64,8,2.7,9.0,2.17,9,0,2,17,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
e2k,8,3.7,19.2,2.29,19,2,2,29,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,8,2.6,9.0,2.14,9,0,2,14,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv7l,8,3.6,18.1,2.31,18,1,2,31,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
s390x,8,3.9,20.3,2.23,20,3,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,8,3.7,10.0,2.25,10,0,2,25,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
ppc,8,2.7,9.0,2.20-2014,9,0,2,20,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv6l,8,2.7,20.3,2.31,20,3,2,31,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
loongarch64,8,3.6,9.0,2.28,9,0,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,8,3.8,20.2,2.7,20,2,2,7,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
ppc64le,8,3.5,20.3,2.26,20,3,2,26,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
ppc,8,3.8,20.0,2.20-2014,20,0,2,20,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,8,3.5,9.0,2.30,9,0,2,30,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv6l,8,2.7,18.1,2.31,18,1,2,31,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
i686,8,3.7,20.2,2.32,20,2,2,32,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
armv6l,8,3.5,8.1,2.4,8,1,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,none
x86_64,8,3.5,18.1,2.11,18,1,2,11,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv7l,8,3.3,10.0,2.19,10,0,2,19,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv6l,8,2.7,19.0,2.30,19,0,2,30,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,8,3.6,20.1,2.20-2014,20,1,2,20,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
ppc64,8,2.7,20.3,2.17,20,3,2,17,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,8,3.8,20.0,2.20,20,0,2,20,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,8,3.6,19.1,2.27,19,1,2,27,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
ppc64,8,3.8,21.0,2.32,21,0,2,32,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
aarch64,8,3.9,19.0,2.33,19,0,2,33,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
armv7l,8,3.8,21.0,1.0,21,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,none
armv7l,8,2.7,20.2b1,2.28,20,2,2,28,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,8,2.7,20.3,2.11,20,3,2,11,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
i686,8,3.6,10.0,2.19,10,0,2,19,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv7l,8,3.6,19.0,2.19,19,0,2,19,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
s390x,8,3.7,20.1,2.17,20,1,2,17,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,8,3.5,9.0,2.32,9,0,2,32,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
armv7l,8,3.5,18.1,2.20-2014,18,1,2,20,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
i586,8,3.6,9.0,2.19,9,0,2,19,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
mips64,8,3.5,20.2,2.24,20,2,2,24,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,8,3.5,18.1,2.19,18,1,2,19,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
i686,8,2.7,19.3,2.28,19,3,2,28,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,8,3.3,8.0,2.9,8,0,2,9,FALSE,FALSE,FALSE,FALSE,FALSE,none
armv6l,8,3.8,20.1,2.32,20,1,2,32,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
i686,8,2.7,20.3,2.20,20,3,2,20,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
